nombre_de_la_campaaa,nombre_del_conjunto_de_anuncios,nombre_del_anuncio,fecha,tipo_de_resultado,resultados,frecuencia,costo_por_resultado,importe_gastado_mxn,impresiones,cpm_costo_por_mil_impresiones,clics_en_el_enlace,cpc_costo_por_clic_en_el_enlace,ctr_porcentaje_de_clics_en_el_enlace,objetivo,mes,importe_gastado_mxn_con_iva,dia_semana,cuartil,CVR,quadrant,categoria_campana,outlier_flag
Centros (Cash Burn + Baja OcupaciÃ³n),Centros MTY,Torre Akira - 2024,16/05/2024,Sin resultado,0,1.37170264,0,225.27,1144,196.9143357,4,56.3175,0.34965035,Clientes potenciales,5,261.3132,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros CDMX,Plaza Ãurea - 2024,16/05/2024,Clientes potenciales de Meta,1,1.08288611,347.36,347.36,1816,191.277533,12,28.94666667,0.66079295,Clientes potenciales,5,402.9376,Thursday,Q4,0.055066079,Éxito Total,Conversiones,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros CDMX,Plaza Korso - 2024,16/05/2024,Sin resultado,0,1.03785489,0,97.84,329,297.3860182,1,97.84,0.30395137,Clientes potenciales,5,113.4944,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros CDMX,Plaza Nexus - 2024,16/05/2024,Sin resultado,0,1.18387097,0,223.85,367,609.9455041,1,223.85,0.27247956,Clientes potenciales,5,259.666,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Reconocimiento ThruPlay,PÃºblico con intereses - Horizontal,Video #2 - 2024,16/05/2024,ThruPlay,90,1.15139442,0.08,7.58,289,26.2283737,5,1.516,1.73010381,Reconocimiento,5,8.7928,Thursday,Q1,1.730103806,Éxito Total,Awareness,TRUE
Awareness - COLD,COLD - Intereses,Cold #2 - 2024,16/05/2024,Alcance,26733,1.02008753,5.03,134.43,27270,4.92959296,9,14.93666667,0.0330033,Reconocimiento,5,155.9388,Thursday,Q3,0.0330033,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Coworking,16/05/2024,Clientes potenciales de Meta,2,1.23125302,180.52,361.04,2545,141.8624754,16,22.565,0.62868369,Clientes potenciales,5,418.8064,Thursday,Q4,0.078585462,Éxito Total,Conversiones,FALSE
Awareness - COLD,COLD - Abierta,Cold #2 - 2024,16/05/2024,Alcance,99006,1.0328768,5.21,516.21,102261,5.0479655,50,10.3242,0.0488945,Reconocimiento,5,598.8036,Thursday,Q4,0.048894495,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Coworking,16/05/2024,Sin resultado,0,1.43370166,0,63.94,519,123.1984586,3,21.31333333,0.57803468,Clientes potenciales,5,74.1704,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Oficina Equipada,16/05/2024,Sin resultado,0,1.36111111,0,26.32,49,537.1428571,1,26.32,2.04081633,Clientes potenciales,5,30.5312,Thursday,Q1,0,Interés sin conversión,Conversiones,TRUE
Lead Ads - Corporativo Punto Ceros - GDL,Corporativo Punto Cero - GDL - Lookalike + RMKT,Carrusel #2,16/05/2024,Sin resultado,0,1.10053619,0,111.48,821,135.7856273,1,111.48,0.12180268,Clientes potenciales,5,129.3168,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Oficina Equipada,16/05/2024,Sin resultado,0,1.13333333,0,7.62,34,224.1176471,0,0,0,Clientes potenciales,5,8.8392,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - CDMX,HOT SALE 2024,16/05/2024,Clientes potenciales de Meta,6,1.42061633,475.93,2855.59,15766,181.1233033,38,75.14710526,0.24102499,Clientes potenciales,5,3312.4844,Thursday,Q4,0.038056577,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,HOT SALE 2024,16/05/2024,Clientes potenciales de Meta,2,1.57411631,191.22,382.43,2761,138.5114089,8,47.80375,0.28975009,Clientes potenciales,5,443.6188,Thursday,Q4,0.072437523,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,HOT SALE 2024,16/05/2024,Clientes potenciales de Meta,2,1.55978261,189.95,379.89,2583,147.0731707,9,42.21,0.34843206,Clientes potenciales,5,440.6724,Thursday,Q4,0.077429346,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,HOT SALE 2024,16/05/2024,Sin resultado,0,1.57295374,0,382.98,3536,108.3088235,6,63.83,0.16968326,Clientes potenciales,5,444.2568,Thursday,Q4,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,HOT SALE 2024,16/05/2024,Clientes potenciales de Meta,1,1.59676332,346.57,346.57,2368,146.3555743,11,31.50636364,0.46452703,Clientes potenciales,5,402.0212,Thursday,Q4,0.04222973,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,6 de Mayo,16/05/2024,Clics en el enlace,19,2.18128655,0.79,15.04,2984,5.04021448,19,0.79157895,0.63672922,Clientes potenciales,5,17.4464,Thursday,Q1,0.636729223,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Descargables - 2025,Descubre el poder del liderazgo consciente,16/05/2024,Sin resultado,0,1.4539749,0,106.44,695,153.1510791,2,53.22,0.28776978,Clientes potenciales,5,123.4704,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,23 de Abril,16/05/2024,Clics en el enlace,1,1.02020202,1.32,1.32,101,13.06930693,1,1.32,0.99009901,Clientes potenciales,5,1.5312,Thursday,Q1,0.99009901,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,22 de Abril,16/05/2024,Clics en el enlace,11,2.21212121,1.02,11.26,2263,4.97569598,11,1.02363636,0.48608042,Clientes potenciales,5,13.0616,Thursday,Q1,0.486080424,Éxito Total,Conversiones,FALSE
Lead Ads - Corporativo Punto Ceros - GDL,Corporativo Punto Cero - GDL - Lookalike + RMKT,Carrusel #3,16/05/2024,Sin resultado,0,1.22562278,0,314.42,1722,182.5900116,1,314.42,0.05807201,Clientes potenciales,5,364.7272,Thursday,Q4,0,Campaña fallida,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,29 de Abril,16/05/2024,Clics en el enlace,68,1.62802712,1.14,77.33,5042,15.33716779,68,1.13720588,1.34867116,Clientes potenciales,5,89.7028,Thursday,Q2,1.348671162,Éxito Total,Conversiones,FALSE
Lead Ads - Corporativo Punto Ceros - GDL,Corporativo Punto Cero - GDL - Lookalike + RMKT,Carrusel #1,16/05/2024,Sin resultado,0,1.13445378,0,21.95,135,162.5925926,0,0,0,Clientes potenciales,5,25.462,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic - "" Tick tick boom""",16/05/2024,Clientes potenciales de Meta,2,1.06942516,273.72,547.43,3851,142.1526876,23,23.80130435,0.59724747,Clientes potenciales,5,635.0188,Thursday,Q4,0.051934562,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Coworking,16/05/2024,Sin resultado,0,1.3915547,0,93.7,725,129.2413793,3,31.23333333,0.4137931,Clientes potenciales,5,108.692,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Feb - ""Una Oficina a la medida""",16/05/2024,Clientes potenciales de Meta,8,1.05181906,365.11,2920.84,38018,76.8278184,126,23.18126984,0.33142196,Clientes potenciales,5,3388.1744,Thursday,Q4,0.021042664,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Coworking,16/05/2024,Sin resultado,0,1.44585987,0,73.31,681,107.650514,3,24.43666667,0.44052863,Clientes potenciales,5,85.0396,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Oficina Equipada,16/05/2024,Sin resultado,0,1.36708861,0,17.52,108,162.2222222,0,0,0,Clientes potenciales,5,20.3232,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Coworking,16/05/2024,Clientes potenciales de Meta,1,1.42708333,54.81,54.81,685,80.01459854,4,13.7025,0.58394161,Clientes potenciales,5,63.5796,Thursday,Q2,0.145985402,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Oficina Equipada,16/05/2024,Sin resultado,0,1.25806452,0,8.07,39,206.9230769,0,0,0,Clientes potenciales,5,9.3612,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Reels,Reels - CDMX,"Dic - ""go,go,go""",16/05/2024,Clientes potenciales de Meta,8,1.11466823,529.34,4234.75,49372,85.77230009,129,32.82751938,0.2612817,Clientes potenciales,5,4912.31,Thursday,Q4,0.016203516,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,"Feb - ""Una Oficina a la medida""",16/05/2024,Sin resultado,0,1.10335984,0,341.38,4302,79.35378894,9,37.93111111,0.20920502,Clientes potenciales,5,396.0008,Thursday,Q4,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Feb - ""Cosas que no necesitas comprar...""",16/05/2024,Clientes potenciales de Meta,1,1.0476584,527.5,527.5,3803,138.7062845,16,32.96875,0.42072048,Clientes potenciales,5,611.9,Thursday,Q4,0.02629503,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Feb - ""Una Oficina a la medida""",16/05/2024,Sin resultado,0,1.13381995,0,196.05,2796,70.11802575,10,19.605,0.35765379,Clientes potenciales,5,227.418,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Feb - ""Una Oficina a la medida""",16/05/2024,Sin resultado,0,1.06676527,0,402.76,5049,79.77025153,12,33.56333333,0.23767083,Clientes potenciales,5,467.2016,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Dic - "" Tick tick boom""",17/05/2024,Clientes potenciales de Meta,1,1.12405238,105.8,105.8,1631,64.86817903,10,10.58,0.61312078,Clientes potenciales,5,122.728,Friday,Q2,0.061312078,Éxito Total,Conversiones,FALSE
Awareness - HOT,HOT - Prospectos sin cerrar,Hot #2 - 2024,17/05/2024,Alcance,14622,1.01942279,6.14,89.83,14906,6.02643231,10,8.983,0.06708708,Reconocimiento,5,104.2028,Friday,Q2,0.067087079,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Intereses,Cold #1 - 2024,17/05/2024,Alcance,72334,1.04303647,5.64,407.78,75447,5.40485374,21,19.41809524,0.02783411,Reconocimiento,5,473.0248,Friday,Q4,0.027834109,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - MTY,"Dic - ""go,go,go""",17/05/2024,Clientes potenciales de Meta,1,1.11341873,542.78,542.78,8953,60.62548866,16,33.92375,0.17871105,Clientes potenciales,5,629.6248,Friday,Q4,0.01116944,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Dic - ""go,go,go""",17/05/2024,Clientes potenciales de Meta,2,1.13870767,187.28,374.55,7331,51.09125631,15,24.97,0.20461056,Clientes potenciales,5,434.478,Friday,Q4,0.027281408,"Poca visibilidad, buen cierre",Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Dic - "" Tick tick boom""",17/05/2024,Sin resultado,0,1.06,0,25.54,159,160.6289308,0,0,0,Clientes potenciales,5,29.6264,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Dic - ""go,go,go""",17/05/2024,Sin resultado,0,1.06258693,0,84.64,764,110.7853403,0,0,0,Clientes potenciales,5,98.1824,Friday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,"Dic - ""go,go,go""",17/05/2024,Clientes potenciales de Meta,1,1.08080808,88.23,88.23,749,117.7970628,3,29.41,0.40053405,Clientes potenciales,5,102.3468,Friday,Q2,0.133511349,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,"Dic - "" Tick tick boom""",17/05/2024,Sin resultado,0,1.072,0,26.65,134,198.880597,0,0,0,Clientes potenciales,5,30.914,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Dic - "" Tick tick boom""",17/05/2024,Sin resultado,0,1.06810244,0,147.73,1835,80.50681199,3,49.24333333,0.16348774,Clientes potenciales,5,171.3668,Friday,Q3,0,Campaña fallida,Conversiones,FALSE
Awareness - WARM,WARM - Audiencias Similares,Warm #2 - 2024,17/05/2024,Alcance,28714,1.00386571,5.65,162.14,28825,5.62497832,17,9.53764706,0.05897658,Reconocimiento,5,188.0824,Friday,Q3,0.058976583,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Prospectos sin cerrar,Hot #1 - 2024,17/05/2024,Alcance,16491,1.04220484,6.43,106.06,17187,6.17094315,9,11.78444444,0.05236516,Reconocimiento,5,123.0296,Friday,Q2,0.05236516,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Abierta,Cold #2 - 2024,17/05/2024,Alcance,84002,1.00154758,5.28,443.26,84132,5.26862549,41,10.81121951,0.04873294,Reconocimiento,5,514.1816,Friday,Q4,0.048732943,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Audiencias Similares,Warm #1 - 2024,17/05/2024,Alcance,70506,1.02456529,5.76,405.91,72238,5.61906476,29,13.99689655,0.04014508,Reconocimiento,5,470.8556,Friday,Q4,0.040145076,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Intereses Oficinas,Warm #1 - 2024,17/05/2024,Alcance,64106,1.02739213,5.45,349.69,65862,5.30943488,17,20.57,0.02581155,Reconocimiento,5,405.6404,Friday,Q4,0.025811545,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - WARM,WARM - Intereses Oficinas,Warm #2 - 2024,17/05/2024,Alcance,39594,1.04071324,5.55,219.61,41206,5.32956366,12,18.30083333,0.02912197,Reconocimiento,5,254.7476,Friday,Q3,0.029121973,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Visitantes,Hot #2 - 2024,17/05/2024,Alcance,10424,1.02331159,5.41,56.44,10667,5.29108465,6,9.40666667,0.05624824,Reconocimiento,5,65.4704,Friday,Q2,0.056248242,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - HOT,HOT - Visitantes,Hot #1 - 2024,17/05/2024,Alcance,26090,1,5.34,139.32,26090,5.339977,6,23.22,0.02299732,Reconocimiento,5,161.6112,Friday,Q3,0.022997317,"Poca visibilidad, buen cierre",Awareness,FALSE
Reconocimiento ThruPlay,PÃºblico con intereses - Horizontal,Video #1 - 2024,17/05/2024,ThruPlay,11738,1.24546282,0.1,1159.76,20519,56.52127297,311,3.72913183,1.5156684,Reconocimiento,5,1345.3216,Friday,Q4,1.515668405,Éxito Total,Awareness,FALSE
Awareness - COLD,COLD - Abierta,Cold #1 - 2024,17/05/2024,Alcance,57168,1.02380702,5.39,308.11,58529,5.26422799,25,12.3244,0.04271387,Reconocimiento,5,357.4076,Friday,Q4,0.042713868,"Poca visibilidad, buen cierre",Awareness,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros MTY,Torre Akira - 2024,17/05/2024,Clientes potenciales de Meta,1,1.24242424,227.51,227.51,1066,213.424015,4,56.8775,0.37523452,Clientes potenciales,5,263.9116,Friday,Q3,0.09380863,Éxito Total,Conversiones,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros CDMX,Plaza Ãurea - 2024,17/05/2024,Sin resultado,0,1.02416357,0,178.35,1102,161.8421053,3,59.45,0.2722323,Clientes potenciales,5,206.886,Friday,Q3,0,Interés sin conversión,Conversiones,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros CDMX,Plaza Korso - 2024,17/05/2024,Sin resultado,0,1.0704698,0,376.65,638,590.3605016,3,125.55,0.47021944,Clientes potenciales,5,436.914,Friday,Q4,0,Interés sin conversión,Conversiones,FALSE
Centros (Cash Burn + Baja OcupaciÃ³n),Centros CDMX,Plaza Nexus - 2024,17/05/2024,Sin resultado,0,1.09140768,0,165.58,597,277.3534338,1,165.58,0.16750419,Clientes potenciales,5,192.0728,Friday,Q3,0,Campaña fallida,Conversiones,FALSE
Reconocimiento ThruPlay,PÃºblico con intereses - Horizontal,Video #2 - 2024,17/05/2024,ThruPlay,60,1.37972167,0.12,7.19,694,10.36023055,1,7.19,0.14409222,Reconocimiento,5,8.3404,Friday,Q1,0.144092219,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Coworking,17/05/2024,Sin resultado,0,1.26357354,0,534.75,3840,139.2578125,13,41.13461538,0.33854167,Clientes potenciales,5,620.31,Friday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Oficina Equipada,17/05/2024,Sin resultado,0,1.21069692,0,119.59,747,160.0937082,2,59.795,0.26773762,Clientes potenciales,5,138.7244,Friday,Q2,0,Interés sin conversión,Conversiones,FALSE
Awareness - COLD,COLD - Intereses,Cold #2 - 2024,17/05/2024,Alcance,63392,1.0335689,5.42,343.74,65520,5.246337,24,14.3225,0.03663004,Reconocimiento,5,398.7384,Friday,Q4,0.036630037,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Oficina Equipada,17/05/2024,Sin resultado,0,1.09090909,0,2.58,36,71.66666667,0,0,0,Clientes potenciales,5,2.9928,Friday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Ads - Corporativo Punto Ceros - GDL,Corporativo Punto Cero - GDL - Lookalike + RMKT,Carrusel #1,17/05/2024,Sin resultado,0,1.14084507,0,13.85,81,170.9876543,0,0,0,Clientes potenciales,5,16.066,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,HOT SALE 2024,17/05/2024,Clientes potenciales de Meta,8,1.32315522,306.19,2449.48,12480,196.2724359,33,74.22666667,0.26442308,Clientes potenciales,5,2841.3968,Friday,Q4,0.064102564,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,HOT SALE 2024,17/05/2024,Clientes potenciales de Meta,1,1.42654639,355.2,355.2,2214,160.4336043,7,50.74285714,0.31616983,Clientes potenciales,5,412.032,Friday,Q4,0.045167118,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,HOT SALE 2024,17/05/2024,Clientes potenciales de Meta,1,1.49489322,456.3,456.3,3220,141.7080745,6,76.05,0.1863354,Clientes potenciales,5,529.308,Friday,Q4,0.031055901,"Poca visibilidad, buen cierre",Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,HOT SALE 2024,17/05/2024,Sin resultado,0,1.41292876,0,265.09,2142,123.7581699,8,33.13625,0.37348273,Clientes potenciales,5,307.5044,Friday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,HOT SALE 2024,17/05/2024,Sin resultado,0,1.44859813,0,334.37,2170,154.0875576,8,41.79625,0.36866359,Clientes potenciales,5,387.8692,Friday,Q4,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,6 de Mayo,17/05/2024,Clics en el enlace,16,2.62847896,0.8,12.82,4061,3.15685792,16,0.80125,0.39399163,Clientes potenciales,5,14.8712,Friday,Q1,0.393991628,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Descargables - 2025,Descubre el poder del liderazgo consciente,17/05/2024,Sin resultado,0,1.32104121,0,111.36,609,182.8571429,2,55.68,0.32840722,Clientes potenciales,5,129.1776,Friday,Q2,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,29 de Abril,17/05/2024,Clics en el enlace,65,1.85630499,1.02,66.53,6963,9.5547896,65,1.02353846,0.93350567,Clientes potenciales,5,77.1748,Friday,Q2,0.933505673,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,23 de Abril,17/05/2024,Sin resultado,0,1.03255814,0,2.54,222,11.44144144,0,0,0,Clientes potenciales,5,2.9464,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,22 de Abril,17/05/2024,Clics en el enlace,9,2.73407202,1.12,10.04,3948,2.54305978,9,1.11555556,0.22796353,Clientes potenciales,5,11.6464,Friday,Q1,0.227963526,Éxito Total,Conversiones,FALSE
Lead Ads - Corporativo Punto Ceros - GDL,Corporativo Punto Cero - GDL - Lookalike + RMKT,Carrusel #3,17/05/2024,Clientes potenciales de Meta,1,1.2303969,241.61,241.61,1271,190.0944139,3,80.53666667,0.23603462,Clientes potenciales,5,280.2676,Friday,Q3,0.078678206,Éxito Total,Conversiones,FALSE
Lead Ads - Corporativo Punto Ceros - GDL,Corporativo Punto Cero - GDL - Lookalike + RMKT,Carrusel #2,17/05/2024,Clientes potenciales de Meta,1,1.07520891,51.37,51.37,386,133.0829016,2,25.685,0.51813472,Clientes potenciales,5,59.5892,Friday,Q2,0.259067358,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Coworking,17/05/2024,Clientes potenciales de Meta,1,1.3501006,100.49,100.49,671,149.7615499,3,33.49666667,0.44709389,Clientes potenciales,5,116.5684,Friday,Q2,0.149031297,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Feb - ""Una Oficina a la medida""",17/05/2024,Clientes potenciales de Meta,7,1.06007553,458.44,3209.07,42385,75.71239825,142,22.59908451,0.33502418,Clientes potenciales,5,3722.5212,Friday,Q4,0.016515277,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Coworking,17/05/2024,Sin resultado,0,1.37388724,0,72.5,926,78.2937365,2,36.25,0.21598272,Clientes potenciales,5,84.1,Friday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Oficina Equipada,17/05/2024,Sin resultado,0,1.04761905,0,1.58,22,71.81818182,0,0,0,Clientes potenciales,5,1.8328,Friday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - GDL,Coworking,17/05/2024,Sin resultado,0,1.36973479,0,87.2,878,99.3166287,5,17.44,0.56947608,Clientes potenciales,5,101.152,Friday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Oficina Equipada,17/05/2024,Sin resultado,0,1.25,0,0.64,15,42.66666667,0,0,0,Clientes potenciales,5,0.7424,Friday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - TIJ,Oficina Equipada,17/05/2024,Sin resultado,0,1.26086957,0,9.59,87,110.2298851,0,0,0,Clientes potenciales,5,11.1244,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Coworking,17/05/2024,Sin resultado,0,1.31365314,0,99.41,712,139.6207865,1,99.41,0.14044944,Clientes potenciales,5,115.3156,Friday,Q2,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic - "" Tick tick boom""",17/05/2024,Clientes potenciales de Meta,1,1.0717307,907.47,907.47,6081,149.2303897,17,53.38058824,0.27955928,Clientes potenciales,5,1052.6652,Friday,Q4,0.016444664,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic - ""go,go,go""",17/05/2024,Clientes potenciales de Meta,5,1.04635145,724.41,3622.05,42688,84.84937219,102,35.51029412,0.23894303,Clientes potenciales,5,4201.578,Friday,Q4,0.011712894,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Feb - ""Una Oficina a la medida""",17/05/2024,Sin resultado,0,1.07002967,0,396.41,3606,109.9306711,20,19.8205,0.55463117,Clientes potenciales,5,459.8356,Friday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,"Feb - ""Una Oficina a la medida""",17/05/2024,Clientes potenciales de Meta,1,1.07744405,305.54,305.54,3659,83.50368953,12,25.46166667,0.32795846,Clientes potenciales,5,354.4264,Friday,Q3,0.027329872,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Feb - ""Cosas que no necesitas comprar...""",17/05/2024,Clientes potenciales de Meta,2,1.1231454,270.1,540.19,3785,142.7186262,22,24.55409091,0.58124174,Clientes potenciales,5,626.6204,Friday,Q4,0.052840159,Éxito Total,Conversiones,FALSE
