day,campaign,campaign_type,ad_group,ad_name,ad_type,campaign_bid_strategy_type,ad_group_bid_strategy_type,ctr,avg_cpc,impr,cvr,clicks,cost__conv,conversions,cost,avg_cpm,mes,cost_con_iva,dia_semana,cuartil,quadrant,categoria_campana,outlier_flag
2024-07-07,Competencia - 2024 - QRO,Search,IOS Offices,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.3333,195.31,3.0,0.0,1.0,0.0,0.0,195.31,65103.33,7,226.5596,Sunday,Q3,Éxito Total,Conversiones,True
2024-07-07,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.025,35.55,440.0,0.0,11.0,0.0,0.0,391.07,888.8,7,453.64119999999997,Sunday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-07,Cowork - 2024 - GDL,Search,Cowork GDL,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1728,21.22,81.0,0.0,14.0,0.0,0.0,297.08,3667.65,7,344.61279999999994,Sunday,Q3,Éxito Total,Conversiones,False
2024-07-07,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.11109999999999999,19.89,99.0,0.0,11.0,0.0,0.0,218.83,2210.4,7,253.8428,Sunday,Q3,Éxito Total,Conversiones,False
2024-07-07,Cowork - 2024 - QRO,Search,Cowork QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1481,20.39,27.0,0.0,4.0,0.0,0.0,81.54,3020.0,7,94.5864,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Cowork - 2024 - TIJ,Search,Cowork TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0556,43.05,36.0,0.0,2.0,0.0,0.0,86.1,2391.67,7,99.87599999999999,Sunday,Q2,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - CDMX,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.12,24.38,25.0,0.0,3.0,0.0,0.0,73.14,2925.6,7,84.8424,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.11109999999999999,26.45,153.0,0.0,17.0,0.0,0.0,449.58,2938.43,7,521.5128,Sunday,Q4,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1,42.92,20.0,0.0,2.0,0.0,0.0,85.84,4292.0,7,99.5744,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - GDL,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.16670000000000001,54.34,6.0,0.0,1.0,0.0,0.0,54.34,9056.67,7,63.0344,Sunday,Q2,Éxito Total,Conversiones,True
2024-07-07,Adaptalo a ti - 2024 - GDL,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0667,30.15,30.0,0.0,2.0,0.0,0.0,60.3,2010.0,7,69.948,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - GDL,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2857,31.16,14.0,0.0,4.0,0.0,0.0,124.65,8903.57,7,144.594,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - MTY,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1875,29.71,16.0,0.0,3.0,0.0,0.0,89.12,5570.0,7,103.3792,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - MTY,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.10869999999999999,19.03,46.0,0.0,5.0,0.0,0.0,95.14,2068.26,7,110.3624,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - MTY,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1176,45.59,17.0,0.5,2.0,91.17,1.0,91.17,5362.94,7,105.7572,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - QRO,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.22219999999999998,84.4,9.0,0.0,2.0,0.0,0.0,168.8,18755.56,7,195.808,Sunday,Q3,Éxito Total,Conversiones,True
2024-07-07,Adaptalo a ti - 2024 - QRO,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2143,29.27,14.0,0.0,3.0,0.0,0.0,87.82,6272.86,7,101.87119999999999,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Adaptalo a ti - 2024 - QRO,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.4,10.34,5.0,0.0,2.0,0.0,0.0,20.67,4134.0,7,23.9772,Sunday,Q1,Éxito Total,Conversiones,True
2024-07-07,Adaptalo a ti - 2024 - TIJ,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2,62.69,10.0,0.0,2.0,0.0,0.0,125.38,12538.0,7,145.4408,Sunday,Q2,Éxito Total,Conversiones,True
2024-07-07,Marca - 2024 - CDMX,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.1471,19.42,34.0,0.0,5.0,0.0,0.0,97.11,2856.18,7,112.6476,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Marca - 2024 - GDL,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.5,26.94,8.0,0.0,4.0,0.0,0.0,107.74,13467.5,7,124.97839999999998,Sunday,Q2,Éxito Total,Conversiones,True
2024-07-07,Marca - 2024 - MTY,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.5,27.84,10.0,0.4,5.0,69.61,2.0,139.22,13922.0,7,161.49519999999998,Sunday,Q2,Éxito Total,Conversiones,True
2024-07-07,Marca - 2024 - QRO,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.25,3.37,8.0,0.0,2.0,0.0,0.0,6.74,842.5,7,7.8184,Sunday,Q1,Éxito Total,Conversiones,True
2024-07-07,Oficinas All-Inclusive - 2024 - CDMX,Search,Oficinas CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0909,21.86,275.0,0.0,25.0,0.0,0.0,546.47,1987.16,7,633.9052,Sunday,Q4,Éxito Total,Conversiones,False
2024-07-07,Oficinas All-Inclusive - 2024 - CDMX,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0712,30.09,787.0,0.0,56.0,0.0,0.0,1685.16,2141.25,7,1954.7856,Sunday,Q4,Éxito Total,Conversiones,False
2024-07-07,Oficinas All-Inclusive - 2024 - GDL,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.05,6.43,40.0,0.0,2.0,0.0,0.0,12.87,321.74,7,14.929199999999998,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-07,Oficinas All-Inclusive - 2024 - MTY,Search,Oficinas MTY,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0526,32.51,57.0,0.0,3.0,0.0,0.0,97.54,1711.23,7,113.1464,Sunday,Q2,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-07,Oficinas All-Inclusive - 2024 - MTY,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.11539999999999999,21.51,52.0,0.16670000000000001,6.0,129.07,1.0,129.07,2482.12,7,149.72119999999998,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,Oficinas All-Inclusive - 2024 - QRO,Search,Oficinas QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.11320000000000001,30.33,53.0,0.16670000000000001,6.0,181.95,1.0,181.95,3433.02,7,211.06199999999998,Sunday,Q3,Éxito Total,Conversiones,False
2024-07-07,Oficinas All-Inclusive - 2024 - TIJ,Search,Oficinas TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1852,17.09,27.0,0.0,5.0,0.0,0.0,85.46,3165.19,7,99.13359999999999,Sunday,Q2,Éxito Total,Conversiones,False
2024-07-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable,Responsive video ad,Target CPM,Target CPM,0.0002,27.86,95012.0,0.0,20.0,0.0,0.0,557.21,5.86,7,646.3636,Sunday,Q4,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper,Responsive video ad,Target CPM,Target CPM,0.0004,15.3,51820.0,0.0,21.0,0.0,0.0,321.2,6.2,7,372.592,Sunday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 30s,Responsive video ad,Target CPM,Target CPM,0.0016,3.98,13056.0,0.0,21.0,0.0,0.0,83.59,6.4,7,96.9644,Sunday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 2 min,Responsive video ad,Target CPM,Target CPM,0.0005,27.09,19517.0,0.0,10.0,0.0,0.0,270.87,13.88,7,314.2092,Sunday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper - 6s,Responsive video ad,Target CPM,Target CPM,0.0008,8.49,12439.0,0.0,10.0,0.0,0.0,84.86,6.82,7,98.43759999999999,Sunday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video View (Warm),Video,Warm,Skippable #1,Responsive video ad,Target CPV,Target CPV,0.001,27.36,30033.0,0.0,29.0,0.0,0.0,793.34,26.42,7,920.2744,Sunday,Q4,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video View (Warm),Video,Warm,Skippable #2,Responsive video ad,Target CPV,Target CPV,0.0003,89.82,2972.0,0.0,1.0,0.0,0.0,89.82,30.22,7,104.19119999999998,Sunday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video View (Warm),Video,Warm,WARM #1 Vertical 2024,Responsive video ad,Target CPV,Target CPV,0.0038,5.05,263.0,0.0,1.0,0.0,0.0,5.05,19.19,7,5.858,Sunday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YouTube - Awareness - Video View (Warm),Video,Warm,WARM #2 Vertical 2024,Responsive video ad,Target CPV,Target CPV,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.6,10.94,7,0.696,Sunday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2024-07-07,YT - Awareness - HOT,Video,Prospectos sin cerrar,HOT #1,Responsive video ad,Target CPA,Target CPA,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.22,74.59,7,0.2552,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-07,YT - Awareness - HOT,Video,Prospectos sin cerrar,HOT #2,Responsive video ad,Target CPA,Target CPA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,35.34,7,0.0464,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-07,YT - Awareness - HOT,Video,Prospectos sin cerrar,HOT #2 Vertical 2024,Responsive video ad,Target CPA,Target CPA,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.09,109.0,7,1.2644,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-07,YT - Awareness - HOT,Video,Visitantes,HOT #1 (Horizontal),Responsive video ad,Target CPA,Target CPA,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.96,227.76,7,3.4335999999999998,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-07,YT - Awareness - HOT,Video,Visitantes,HOT #2 (Horizontal),Responsive video ad,Target CPA,Target CPA,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.3,38.03,7,0.348,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-07,YT - Awareness - HOT,Video,Visitantes,HOT #1 Vertical 2024,Responsive video ad,Target CPA,Target CPA,0.0143,2.92,70.0,0.0,1.0,0.0,0.0,2.92,41.68,7,3.3871999999999995,Sunday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Competencia - 2024 - CDMX,Search,IOS Offices,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0417,30.22,24.0,0.0,1.0,0.0,0.0,30.22,1259.17,7,35.0552,Monday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Competencia - 2024 - CDMX,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.022799999999999997,79.33,263.0,0.0,6.0,0.0,0.0,475.97,1809.77,7,552.1252,Monday,Q4,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Competencia - 2024 - GDL,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0175,196.2,57.0,0.0,1.0,0.0,0.0,196.2,3442.11,7,227.59199999999998,Monday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Competencia - 2024 - MTY,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.125,122.67,24.0,0.0,3.0,0.0,0.0,368.02,15334.17,7,426.90319999999997,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.06849999999999999,75.52,584.0,0.0,40.0,0.0,0.0,3020.77,5172.55,7,3504.0932,Monday,Q4,Éxito Total,Conversiones,False
2024-07-08,Cowork - 2024 - GDL,Search,Cowork GDL,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2632,46.56,19.0,0.4,5.0,116.41,2.0,232.82,12253.68,7,270.0712,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.068,39.81,103.0,0.0,7.0,0.0,0.0,278.65,2705.34,7,323.2339999999999,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Cowork - 2024 - QRO,Search,Cowork QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0256,37.84,39.0,0.0,1.0,0.0,0.0,37.84,970.26,7,43.8944,Monday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Cowork - 2024 - TIJ,Search,Cowork TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.4,57.03,10.0,0.0,4.0,0.0,0.0,228.11,22811.0,7,264.6076,Monday,Q3,Éxito Total,Conversiones,True
2024-07-08,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.06860000000000001,77.47,102.0,0.0,7.0,0.0,0.0,542.3,5316.67,7,629.0679999999999,Monday,Q4,Éxito Total,Conversiones,False
2024-07-08,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.08109999999999999,39.64,37.0,0.0,3.0,0.0,0.0,118.91,3213.78,7,137.9356,Monday,Q2,Éxito Total,Conversiones,False
2024-07-08,Adaptalo a ti - 2024 - GDL,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.3333,48.73,3.0,0.0,1.0,0.0,0.0,48.73,16243.33,7,56.526799999999994,Monday,Q2,Éxito Total,Conversiones,True
2024-07-08,Adaptalo a ti - 2024 - GDL,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0741,75.46,27.0,0.0,2.0,0.0,0.0,150.92,5589.63,7,175.06719999999999,Monday,Q2,Éxito Total,Conversiones,False
2024-07-08,Adaptalo a ti - 2024 - GDL,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.15380000000000002,85.23,13.0,0.0,2.0,0.0,0.0,170.45,13111.54,7,197.72199999999998,Monday,Q3,Éxito Total,Conversiones,True
2024-07-08,Adaptalo a ti - 2024 - MTY,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0968,79.34,31.0,0.3333,3.0,238.01,1.0,238.01,7677.74,7,276.09159999999997,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Adaptalo a ti - 2024 - MTY,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.35710000000000003,69.36,14.0,0.0,5.0,0.0,0.0,346.81,24772.14,7,402.2996,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Adaptalo a ti - 2024 - QRO,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.11109999999999999,46.81,18.0,0.0,2.0,0.0,0.0,93.61,5200.56,7,108.5876,Monday,Q2,Éxito Total,Conversiones,False
2024-07-08,Adaptalo a ti - 2024 - QRO,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.6667000000000001,183.02,3.0,0.5,2.0,366.04,1.0,366.04,122013.33,7,424.6064,Monday,Q3,Éxito Total,Conversiones,True
2024-07-08,Adaptalo a ti - 2024 - TIJ,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.16670000000000001,204.22,6.0,0.0,1.0,0.0,0.0,204.22,34036.67,7,236.8952,Monday,Q3,Éxito Total,Conversiones,True
2024-07-08,Adaptalo a ti - 2024 - TIJ,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.3,232.2,10.0,0.0,3.0,0.0,0.0,696.61,69661.0,7,808.0676,Monday,Q4,Éxito Total,Conversiones,True
2024-07-08,Marca - 2024 - CDMX,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.23329999999999998,36.97,60.0,0.0,14.0,0.0,0.0,517.61,8626.83,7,600.4276,Monday,Q4,Éxito Total,Conversiones,False
2024-07-08,Marca - 2024 - MTY,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.34380000000000005,19.01,32.0,0.0,11.0,0.0,0.0,209.12,6535.0,7,242.5792,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Marca - 2024 - QRO,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.16670000000000001,138.48,6.0,0.0,1.0,0.0,0.0,138.48,23080.0,7,160.63679999999997,Monday,Q2,Éxito Total,Conversiones,True
2024-07-08,Oficinas All-Inclusive - 2024 - CDMX,Search,Oficinas CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1032,57.05,281.0,0.0,29.0,0.0,0.0,1654.35,5887.37,7,1919.0459999999998,Monday,Q4,Éxito Total,Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - CDMX,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.059000000000000004,46.86,881.0,0.0,52.0,0.0,0.0,2436.84,2765.99,7,2826.7344,Monday,Q4,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - GDL,Search,Oficinas GDL,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0833,28.79,48.0,0.0,4.0,0.0,0.0,115.14,2398.75,7,133.5624,Monday,Q2,Éxito Total,Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - GDL,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.08,29.37,50.0,0.0,4.0,0.0,0.0,117.46,2349.2,7,136.25359999999998,Monday,Q2,Éxito Total,Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - MTY,Search,Oficinas MTY,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0417,10.86,72.0,0.0,3.0,0.0,0.0,32.57,452.36,7,37.7812,Monday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - MTY,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.12359999999999999,29.87,89.0,0.0,11.0,0.0,0.0,328.58,3691.91,7,381.15279999999996,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - QRO,Search,Oficinas QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0737,79.55,95.0,0.1429,7.0,556.82,1.0,556.82,5861.26,7,645.9112,Monday,Q4,Éxito Total,Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - TIJ,Search,Oficinas TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1463,35.23,41.0,0.0,6.0,0.0,0.0,211.38,5155.61,7,245.2008,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,Oficinas All-Inclusive - 2024 - TIJ,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.10339999999999999,59.27,29.0,0.0,3.0,0.0,0.0,177.8,6131.03,7,206.248,Monday,Q3,Éxito Total,Conversiones,False
2024-07-08,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable,Responsive video ad,Target CPM,Target CPM,0.0001,130.81,15624.0,0.0,1.0,0.0,0.0,130.81,8.37,7,151.7396,Monday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper,Responsive video ad,Target CPM,Target CPM,0.0007000000000000001,12.8,8117.0,0.0,6.0,0.0,0.0,76.81,9.46,7,89.0996,Monday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 30s,Responsive video ad,Target CPM,Target CPM,0.0021,3.66,3399.0,0.0,7.0,0.0,0.0,25.65,7.55,7,29.753999999999998,Monday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 2 min,Responsive video ad,Target CPM,Target CPM,0.001,16.53,4842.0,0.0,5.0,0.0,0.0,82.67,17.07,7,95.8972,Monday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper - 6s,Responsive video ad,Target CPM,Target CPM,0.0008,9.69,3713.0,0.0,3.0,0.0,0.0,29.06,7.83,7,33.709599999999995,Monday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video View (Warm),Video,Warm,Skippable #1,Responsive video ad,Target CPV,Target CPV,0.0009,29.13,7525.0,0.0,7.0,0.0,0.0,203.94,27.1,7,236.57039999999998,Monday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video View (Warm),Video,Warm,Skippable #2,Responsive video ad,Target CPV,Target CPV,0.0,0.0,951.0,0.0,0.0,0.0,0.0,28.82,30.31,7,33.4312,Monday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video View (Warm),Video,Warm,WARM #1 Vertical 2024,Responsive video ad,Target CPV,Target CPV,0.0167,1.18,120.0,0.0,2.0,0.0,0.0,2.37,19.74,7,2.7492,Monday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2024-07-08,YouTube - Awareness - Video View (Warm),Video,Warm,WARM #2 Vertical 2024,Responsive video ad,Target CPV,Target CPV,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.23,10.17,7,0.2668,Monday,Q1,"Poca visibilidad, buen cierre",Awareness,True
2024-07-08,YT - Awareness - HOT,Video,Prospectos sin cerrar,HOT #2 Vertical 2024,Responsive video ad,Target CPA,Target CPA,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.07,17.82,7,0.08120000000000001,Monday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-08,YT - Awareness - HOT,Video,Visitantes,HOT #1 (Horizontal),Responsive video ad,Target CPA,Target CPA,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.49,69.84,7,0.5683999999999999,Monday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-08,YT - Awareness - HOT,Video,Visitantes,HOT #2 (Horizontal),Responsive video ad,Target CPA,Target CPA,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.21,201.63,7,1.4036,Monday,Q1,"Poca visibilidad, buen cierre",Conversiones,True
2024-07-08,YT - Awareness - HOT,Video,Visitantes,HOT #1 Vertical 2024,Responsive video ad,Target CPA,Target CPA,0.0625,1.44,16.0,0.0,1.0,0.0,0.0,1.44,90.11,7,1.6703999999999999,Monday,Q1,Éxito Total,Conversiones,False
2024-07-09,Competencia - 2024 - CDMX,Search,IOS Offices,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.069,40.99,29.0,0.0,2.0,0.0,0.0,81.98,2826.9,7,95.0968,Tuesday,Q2,Éxito Total,Conversiones,False
2024-07-09,Competencia - 2024 - CDMX,Search,Regus,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.125,97.93,16.0,0.5,2.0,195.86,1.0,195.86,12241.25,7,227.1976,Tuesday,Q3,Éxito Total,Conversiones,False
2024-07-09,Competencia - 2024 - CDMX,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0248,120.2,161.0,0.0,4.0,0.0,0.0,480.81,2986.4,7,557.7396,Tuesday,Q4,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-09,Competencia - 2024 - GDL,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.027000000000000003,199.8,37.0,0.0,1.0,0.0,0.0,199.8,5400.0,7,231.768,Tuesday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-09,Competencia - 2024 - MTY,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0181,37.63,166.0,0.3333,3.0,112.9,1.0,112.9,680.12,7,130.964,Tuesday,Q2,"Poca visibilidad, buen cierre",Conversiones,False
2024-07-09,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0782,63.38,882.0,0.014499999999999999,69.0,4372.9,1.0,4372.9,4957.94,7,5072.563999999999,Tuesday,Q4,Éxito Total,Conversiones,False
2024-07-09,Cowork - 2024 - GDL,Search,Cowork GDL,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.125,48.91,40.0,0.0,5.0,0.0,0.0,244.53,6113.25,7,283.65479999999997,Tuesday,Q3,Éxito Total,Conversiones,False
2024-07-09,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.07980000000000001,60.76,163.0,0.0,13.0,0.0,0.0,789.88,4845.89,7,916.2607999999999,Tuesday,Q4,Éxito Total,Conversiones,False
2024-07-09,Cowork - 2024 - QRO,Search,Cowork QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.051500000000000004,34.23,97.0,0.0,5.0,0.0,0.0,171.13,1764.23,7,198.5108,Tuesday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
